Token,Date,Chain,Price (USD),Amount,BUY/SELL
Costco Hot Dog,2024-04-12 01:43:07.351905,Solana,0.168149365142573,319.10503715561146,SELL
Runestone,2024-04-12 01:43:07.351905,Solana,0.42852948660021956,4102.5228792653625,SELL
dogwifhat,2024-04-12 01:43:08.351905,Solana,0.3548035094268131,3857.855336747197,BUY
Shark Cat,2024-04-12 01:43:08.351905,Solana,0.339649403658701,2152.816993766391,BUY
Costco Hot Dog,2024-04-12 01:43:08.351905,Solana,0.35249751525483336,3635.4812395208282,SELL
Runestone,2024-04-12 01:43:08.351905,Solana,0.09647178069601647,3632.7077548712095,SELL
dogwifhat,2024-04-12 01:43:09.351905,Solana,0.009330484116470139,7819.98201535833,BUY
Shark Cat,2024-04-12 01:43:09.351905,Solana,0.31469087442562693,2884.3126948585227,BUY
Costco Hot Dog,2024-04-12 01:43:09.351905,Solana,0.44779053557590015,5512.4963503100125,SELL
Runestone,2024-04-12 01:43:09.351905,Solana,0.27749970442531313,4999.2075645277455,BUY
dogwifhat,2024-04-12 01:43:10.351905,Solana,0.3462180230490672,8155.22059954435,BUY
Shark Cat,2024-04-12 01:43:10.351905,Solana,0.3471752331238851,3035.6057326023147,BUY
Costco Hot Dog,2024-04-12 01:43:10.351905,Solana,0.1628409701321144,9424.04198795418,SELL
Runestone,2024-04-12 01:43:10.351905,Solana,0.18386779692138794,9618.991518221204,BUY
dogwifhat,2024-04-12 01:43:11.351905,Solana,0.27765425684191536,644.9589905534725,BUY
Shark Cat,2024-04-12 01:43:11.351905,Solana,0.3451215140171515,7812.744678480675,BUY
Costco Hot Dog,2024-04-12 01:43:11.351905,Solana,0.2902131342920944,9450.403152463072,BUY
Runestone,2024-04-12 01:43:11.351905,Solana,0.42177061726691156,962.7478716980298,SELL
dogwifhat,2024-04-12 01:43:12.351905,Solana,0.3018658924199645,840.2071375590059,BUY
Shark Cat,2024-04-12 01:43:12.351905,Solana,0.28025606866085595,7219.4559475031165,BUY
Costco Hot Dog,2024-04-12 01:43:12.351905,Solana,0.49782949734249776,1478.8958675754748,SELL
Runestone,2024-04-12 01:43:12.351905,Solana,0.2746110653266119,1167.494215901007,SELL
dogwifhat,2024-04-12 01:43:13.351905,Solana,0.20651814592331025,410.3305226288989,BUY
Shark Cat,2024-04-12 01:43:13.351905,Solana,0.010689297416269894,5076.600542810932,BUY
Costco Hot Dog,2024-04-12 01:43:13.351905,Solana,0.03261047494614416,5411.82996077171,BUY
Runestone,2024-04-12 01:43:13.351905,Solana,0.2550613486968645,6760.6377901600545,SELL
dogwifhat,2024-04-12 01:43:14.351905,Solana,0.05385367765884058,1794.697705361068,SELL
Shark Cat,2024-04-12 01:43:14.351905,Solana,0.28856668409960373,5850.079676649927,BUY
Costco Hot Dog,2024-04-12 01:43:14.351905,Solana,0.1575130610897833,6237.880388040744,BUY
Runestone,2024-04-12 01:43:14.351905,Solana,0.2910899183751406,5196.215507546977,BUY
dogwifhat,2024-04-12 01:43:15.351905,Solana,0.26767934217945544,7035.767421401141,BUY
Shark Cat,2024-04-12 01:43:15.351905,Solana,0.09106520183543171,4533.05583941309,BUY
Costco Hot Dog,2024-04-12 01:43:15.351905,Solana,0.31969817697854325,2957.525434891073,SELL
Runestone,2024-04-12 01:43:15.351905,Solana,0.38281230301244157,5171.462935207779,BUY
dogwifhat,2024-04-12 01:43:16.351905,Solana,0.3026154494274445,5182.503464604943,BUY
Shark Cat,2024-04-12 01:43:16.351905,Solana,0.48460767199208177,7210.0679550337845,BUY
Costco Hot Dog,2024-04-12 01:43:16.351905,Solana,0.4676778809302508,1604.0299555390436,SELL
Runestone,2024-04-12 01:43:16.351905,Solana,0.47146856042153695,2127.5587791993444,BUY
dogwifhat,2024-04-12 01:43:17.351905,Solana,0.42945699314971564,2768.0347548498808,SELL
Shark Cat,2024-04-12 01:43:17.351905,Solana,0.1763129162645239,1329.2529289740708,BUY
Costco Hot Dog,2024-04-12 01:43:17.351905,Solana,0.24149368572054053,2883.777828610681,SELL
Runestone,2024-04-12 01:43:17.351905,Solana,0.15487568917666406,8168.584167328261,SELL
dogwifhat,2024-04-12 01:43:18.351905,Solana,0.2799774586769616,8983.26174892482,BUY
Shark Cat,2024-04-12 01:43:18.351905,Solana,0.21174464521231767,1918.4335384354245,BUY
Costco Hot Dog,2024-04-12 01:43:18.351905,Solana,0.4770949040190642,5122.772585303546,SELL
Runestone,2024-04-12 01:43:18.351905,Solana,0.34396683519772203,4947.51791906901,BUY
dogwifhat,2024-04-12 01:43:19.351905,Solana,0.4502995731719526,9412.593680554895,SELL
Shark Cat,2024-04-12 01:43:19.351905,Solana,0.35384165870464473,6010.493700469873,BUY
Costco Hot Dog,2024-04-12 01:43:19.351905,Solana,0.18890502621984423,4065.656313772831,BUY
Runestone,2024-04-12 01:43:19.351905,Solana,0.048935345580467526,9426.422260338353,BUY
dogwifhat,2024-04-12 01:43:20.351905,Solana,0.3959861245035626,8235.618371396255,SELL
Shark Cat,2024-04-12 01:43:20.351905,Solana,0.44789343386932823,9536.593769409043,BUY
Costco Hot Dog,2024-04-12 01:43:20.351905,Solana,0.47977849252992455,7401.674900957496,SELL
Runestone,2024-04-12 01:43:20.351905,Solana,0.2633965543354327,9039.693743658418,BUY
dogwifhat,2024-04-12 01:43:21.351905,Solana,0.013754970588843729,2757.1821011388197,BUY
Shark Cat,2024-04-12 01:43:21.351905,Solana,0.05972281094360499,1202.8912360542142,BUY
Costco Hot Dog,2024-04-12 01:43:21.351905,Solana,0.2347875432952784,4725.001425189302,SELL
Runestone,2024-04-12 01:43:21.351905,Solana,0.38047675778098566,6431.877991837128,SELL
dogwifhat,2024-04-12 01:43:22.351905,Solana,0.24424586434084405,6632.768019052871,SELL
Shark Cat,2024-04-12 01:43:22.351905,Solana,0.09285005858183037,5873.945669815957,BUY
Costco Hot Dog,2024-04-12 01:43:22.351905,Solana,0.25009466856223683,255.55827152642928,SELL
Runestone,2024-04-12 01:43:22.351905,Solana,0.09494135877670085,8907.477253129855,SELL
dogwifhat,2024-04-12 01:43:23.351905,Solana,0.25009780444254887,5484.782126630761,BUY
Shark Cat,2024-04-12 01:43:23.351905,Solana,0.1556506382926785,9241.98041519758,BUY
Costco Hot Dog,2024-04-12 01:43:23.351905,Solana,0.10059662280792625,9938.167345507694,SELL
Runestone,2024-04-12 01:43:23.351905,Solana,0.1404760788289079,1100.9985274719736,SELL
dogwifhat,2024-04-12 01:43:24.351905,Solana,0.3889055030614048,8149.684773137696,BUY
Shark Cat,2024-04-12 01:43:24.351905,Solana,0.14913726260051707,5930.935252992053,BUY
Costco Hot Dog,2024-04-12 01:43:24.351905,Solana,0.05831421146555177,4593.463655370178,SELL
Runestone,2024-04-12 01:43:24.351905,Solana,0.31994928325823246,5650.17826833132,BUY
dogwifhat,2024-04-12 01:43:25.351905,Solana,0.060378819016632224,8125.677386802147,BUY
Shark Cat,2024-04-12 01:43:25.351905,Solana,0.31158327926941914,889.5710342682372,BUY
Costco Hot Dog,2024-04-12 01:43:25.351905,Solana,0.3272936854680211,3789.94792252229,SELL
Runestone,2024-04-12 01:43:25.351905,Solana,0.3200834929525314,428.1537602351793,SELL
dogwifhat,2024-04-12 01:43:26.351905,Solana,0.42869410600643937,7885.762505433265,BUY
Shark Cat,2024-04-12 01:43:26.351905,Solana,0.27152581833611367,2591.962225869541,BUY
Costco Hot Dog,2024-04-12 01:43:26.351905,Solana,0.14271641437686972,8100.907812600556,SELL
Runestone,2024-04-12 01:43:26.351905,Solana,0.3062253830151726,9831.263219857685,SELL
dogwifhat,2024-04-12 01:43:27.351905,Solana,0.18846536005620718,4265.266892942977,BUY
Shark Cat,2024-04-12 01:43:27.351905,Solana,0.27959063653729643,7012.807659835527,BUY
Costco Hot Dog,2024-04-12 01:43:27.351905,Solana,0.17433310549984016,5725.271073639909,SELL
Runestone,2024-04-12 01:43:27.351905,Solana,0.03829797768321319,7933.674127320713,SELL
dogwifhat,2024-04-12 01:43:28.351905,Solana,0.26464246777493483,3675.520780462025,SELL
Shark Cat,2024-04-12 01:43:28.351905,Solana,0.012752035136114448,1831.566698451752,BUY
Costco Hot Dog,2024-04-12 01:43:28.351905,Solana,0.01948229913480415,2671.557256410677,BUY
Runestone,2024-04-12 01:43:28.351905,Solana,0.39276126017593743,4706.498026449362,SELL
dogwifhat,2024-04-12 01:43:29.351905,Solana,0.3376357224961415,8515.668695965103,BUY
Shark Cat,2024-04-12 01:43:29.351905,Solana,0.43806729179788245,4578.766694885367,BUY
Costco Hot Dog,2024-04-12 01:43:29.351905,Solana,0.30229812135392425,9784.266680017914,BUY
Runestone,2024-04-12 01:43:29.351905,Solana,0.3732709179895801,4949.79795610862,BUY
dogwifhat,2024-04-12 01:43:30.351905,Solana,0.48005638700244285,5030.991111697095,BUY
Shark Cat,2024-04-12 01:43:30.351905,Solana,0.3283924534888791,7175.55673903171,BUY
Costco Hot Dog,2024-04-12 01:43:30.351905,Solana,0.3761174171793615,7784.499411342527,SELL
Runestone,2024-04-12 01:43:30.351905,Solana,0.24021237798062017,2765.2778038056913,BUY
dogwifhat,2024-04-12 01:43:31.351905,Solana,0.0718751573080777,4999.708947123401,BUY
Shark Cat,2024-04-12 01:43:31.351905,Solana,0.1423295375006139,3021.3907614263435,BUY
Costco Hot Dog,2024-04-12 01:43:31.351905,Solana,0.4014619662684754,9177.339673568476,SELL
Runestone,2024-04-12 01:43:31.351905,Solana,0.11671370447904394,117.29489225435263,BUY
dogwifhat,2024-04-12 01:43:32.351905,Solana,0.2967817413765769,7959.849064710744,BUY
Shark Cat,2024-04-12 01:43:32.351905,Solana,0.20280565395595085,4594.028914901235,BUY
Costco Hot Dog,2024-04-12 01:43:32.351905,Solana,0.06496613294987785,9981.092298839749,BUY
Runestone,2024-04-12 01:43:32.351905,Solana,0.48196834586359893,7476.919054166405,SELL
dogwifhat,2024-04-12 01:43:33.351905,Solana,0.24972847805420395,7941.522883493009,SELL
Shark Cat,2024-04-12 01:43:33.351905,Solana,0.29500393415070336,7330.442863750628,BUY
Costco Hot Dog,2024-04-12 01:43:33.351905,Solana,0.13163383238122117,7816.609623477686,SELL
Runestone,2024-04-12 01:43:33.351905,Solana,0.36720987183851206,7089.30148170083,SELL
dogwifhat,2024-04-12 01:43:34.351905,Solana,0.4052985857731917,4113.770516872968,SELL
Shark Cat,2024-04-12 01:43:34.351905,Solana,0.03593336861915136,5442.301708534076,BUY
Costco Hot Dog,2024-04-12 01:43:34.351905,Solana,0.24591796343946476,1500.5085067731516,BUY
Runestone,2024-04-12 01:43:34.351905,Solana,0.2326294298615179,3809.120533939838,SELL
dogwifhat,2024-04-12 01:43:35.351905,Solana,0.25768388106981704,2464.014838444869,BUY
Shark Cat,2024-04-12 01:43:35.351905,Solana,0.023378106634936613,7783.042707944913,BUY
Costco Hot Dog,2024-04-12 01:43:35.351905,Solana,0.4792056815607656,228.43018039086837,SELL
Runestone,2024-04-12 01:43:35.351905,Solana,0.25549904139941526,5631.395707032615,SELL
dogwifhat,2024-04-12 01:43:36.351905,Solana,0.2372036362348523,1758.1009285702764,SELL
Shark Cat,2024-04-12 01:43:36.351905,Solana,0.4866325932810021,5179.834187356623,BUY
Costco Hot Dog,2024-04-12 01:43:36.351905,Solana,0.24110398523251808,8514.155154108856,SELL
Runestone,2024-04-12 01:43:36.351905,Solana,0.14094521370887397,7066.167292683121,SELL
dogwifhat,2024-04-12 01:43:37.351905,Solana,0.1427728180509482,3310.395736705688,SELL
Shark Cat,2024-04-12 01:43:37.351905,Solana,0.4798111321405863,6254.403741950484,BUY
Costco Hot Dog,2024-04-12 01:43:37.351905,Solana,0.3894261873203042,2640.263628018288,BUY
Runestone,2024-04-12 01:43:37.351905,Solana,0.09601601063344484,904.8127016832341,SELL
dogwifhat,2024-04-12 01:43:38.351905,Solana,0.011523436621625971,2912.8548833901546,BUY
Shark Cat,2024-04-12 01:43:38.351905,Solana,0.2977275662610938,1030.438734516148,BUY
Costco Hot Dog,2024-04-12 01:43:38.351905,Solana,0.3204747354978594,7085.430833815336,SELL
Runestone,2024-04-12 01:43:38.351905,Solana,0.06526516803742355,6002.079429842641,SELL
dogwifhat,2024-04-12 01:43:39.351905,Solana,0.40878964993824995,5693.580001944158,BUY
Shark Cat,2024-04-12 01:43:39.351905,Solana,0.4968264200994091,4662.482520435832,BUY
Costco Hot Dog,2024-04-12 01:43:39.351905,Solana,0.014102727175297591,7408.281612480394,SELL
Runestone,2024-04-12 01:43:39.351905,Solana,0.20567845094106507,5986.587303014252,SELL
dogwifhat,2024-04-12 01:43:40.351905,Solana,0.24914313567588336,7333.607560945755,SELL
Shark Cat,2024-04-12 01:43:40.351905,Solana,0.46191647226413596,6877.4336783012095,BUY
Costco Hot Dog,2024-04-12 01:43:40.351905,Solana,0.34499218251239633,4158.677643155534,SELL
Runestone,2024-04-12 01:43:40.351905,Solana,0.05840013390250648,8339.984673638774,SELL
dogwifhat,2024-04-12 01:43:41.351905,Solana,0.04138137033067674,2801.441118778517,SELL
Shark Cat,2024-04-12 01:43:41.351905,Solana,0.4089840558450349,7601.793738813104,BUY
Costco Hot Dog,2024-04-12 01:43:41.351905,Solana,0.18841395115206278,6173.399644675076,BUY
Runestone,2024-04-12 01:43:41.351905,Solana,0.4263266114372467,4264.726623431842,SELL
dogwifhat,2024-04-12 01:43:42.351905,Solana,0.49321195698288806,8952.141582780285,BUY
Shark Cat,2024-04-12 01:43:42.351905,Solana,0.21459638648074042,9803.224056939524,BUY
Costco Hot Dog,2024-04-12 01:43:42.351905,Solana,0.11409748130114167,4037.460855765319,SELL
Runestone,2024-04-12 01:43:42.351905,Solana,0.039555387013117005,5876.529655146984,BUY
dogwifhat,2024-04-12 01:43:43.351905,Solana,0.07964147626310686,2048.8782650660532,BUY
Shark Cat,2024-04-12 01:43:43.351905,Solana,0.10518945794860768,1472.8553141632183,BUY
Costco Hot Dog,2024-04-12 01:43:43.351905,Solana,0.15479509219462195,6195.238562632355,BUY
Runestone,2024-04-12 01:43:43.351905,Solana,0.05245847320022473,5240.468001018406,SELL
dogwifhat,2024-04-12 01:43:44.351905,Solana,0.3274152264812889,9822.480615156039,BUY
Shark Cat,2024-04-12 01:43:44.351905,Solana,0.31617640862519564,4418.460911169672,BUY
Costco Hot Dog,2024-04-12 01:43:44.351905,Solana,0.3461009657632168,6175.520975971585,SELL
Runestone,2024-04-12 01:43:44.351905,Solana,0.06712955602324339,8712.327847454013,BUY
dogwifhat,2024-04-12 01:43:45.351905,Solana,0.46732637842829305,4327.314697516023,SELL
Shark Cat,2024-04-12 01:43:45.351905,Solana,0.3699740906320995,1126.1730310581752,BUY
Costco Hot Dog,2024-04-12 01:43:45.351905,Solana,0.08197922726504003,9665.457275707255,BUY
Runestone,2024-04-12 01:43:45.351905,Solana,0.04513486069078437,8521.047950390677,SELL
dogwifhat,2024-04-12 01:43:46.351905,Solana,0.010034965426876818,6952.652879013646,BUY
Shark Cat,2024-04-12 01:43:46.351905,Solana,0.19460023214101857,9215.035927638848,BUY
Costco Hot Dog,2024-04-12 01:43:46.351905,Solana,0.27345886076160164,214.6568202277166,SELL
Runestone,2024-04-12 01:43:46.351905,Solana,0.4957030514451248,6341.31060417233,SELL
dogwifhat,2024-04-12 01:43:47.351905,Solana,0.25625479575687077,5599.9032842029665,BUY
Shark Cat,2024-04-12 01:43:47.351905,Solana,0.06610234452507441,4253.465305680261,BUY
Costco Hot Dog,2024-04-12 01:43:47.351905,Solana,0.32211900283717537,2790.5602515146,BUY
Runestone,2024-04-12 01:43:47.351905,Solana,0.10939386275961871,5215.387808111531,BUY
dogwifhat,2024-04-12 01:43:48.351905,Solana,0.277115241488357,4271.997898308684,BUY
Shark Cat,2024-04-12 01:43:48.351905,Solana,0.4506963922230264,6164.970092170637,BUY
Costco Hot Dog,2024-04-12 01:43:48.351905,Solana,0.4902871810550797,4878.579498849574,SELL
Runestone,2024-04-12 01:43:48.351905,Solana,0.1935894339036064,595.9787430313623,BUY
dogwifhat,2024-04-12 01:43:49.351905,Solana,0.0038487713290063508,3294.0958707485747,BUY
Shark Cat,2024-04-12 01:43:49.351905,Solana,0.23600119889029136,4488.91491600989,BUY
Costco Hot Dog,2024-04-12 01:43:49.351905,Solana,0.2589242561787338,345.2422883325668,BUY
Runestone,2024-04-12 01:43:49.351905,Solana,0.26770286175013003,6268.287195266486,SELL
dogwifhat,2024-04-12 01:43:50.351905,Solana,0.11420339941284652,5248.375193862908,BUY
Shark Cat,2024-04-12 01:43:50.351905,Solana,0.36397835569305537,3205.7414317543453,BUY
Costco Hot Dog,2024-04-12 01:43:50.351905,Solana,0.09085890267837249,3856.3096536723674,BUY
Runestone,2024-04-12 01:43:50.351905,Solana,0.2889077412765832,6967.267176873895,SELL
dogwifhat,2024-04-12 01:43:51.351905,Solana,0.04661171072553599,7551.579606314635,BUY
Shark Cat,2024-04-12 01:43:51.351905,Solana,0.13920608047812172,475.5862519987097,BUY
Costco Hot Dog,2024-04-12 01:43:51.351905,Solana,0.3772492524747508,7675.127508410087,SELL
Runestone,2024-04-12 01:43:51.351905,Solana,0.24568622457273592,1179.5738664377586,BUY
dogwifhat,2024-04-12 01:43:52.351905,Solana,0.36487184520872334,1681.1824690143974,BUY
Shark Cat,2024-04-12 01:43:52.351905,Solana,0.2821537112371107,7385.706055026902,BUY
Costco Hot Dog,2024-04-12 01:43:52.351905,Solana,0.044444292643728345,9468.923418732556,SELL
Runestone,2024-04-12 01:43:52.351905,Solana,0.34309479194242554,1108.2086379428713,BUY
dogwifhat,2024-04-12 01:43:53.351905,Solana,0.19518119618777385,7005.839494308938,SELL
Shark Cat,2024-04-12 01:43:53.351905,Solana,0.42763448831416156,8818.101069257766,BUY
Costco Hot Dog,2024-04-12 01:43:53.351905,Solana,0.015839002087210396,3569.168766935434,BUY
Runestone,2024-04-12 01:43:53.351905,Solana,0.41405180286079346,1491.0369841940153,SELL
dogwifhat,2024-04-12 01:43:54.351905,Solana,0.1849904611685988,6881.283298427134,SELL
Shark Cat,2024-04-12 01:43:54.351905,Solana,0.04869831492565729,3659.216074767242,BUY
Costco Hot Dog,2024-04-12 01:43:54.351905,Solana,0.38239067617816563,5044.255165063451,SELL
Runestone,2024-04-12 01:43:54.351905,Solana,0.2317531980663441,2886.4440179308235,BUY
dogwifhat,2024-04-12 01:43:55.351905,Solana,0.2254108684254617,3953.0153730906513,BUY
Shark Cat,2024-04-12 01:43:55.351905,Solana,0.0031332826632811672,921.789502599597,BUY
Costco Hot Dog,2024-04-12 01:43:55.351905,Solana,0.15930641249529642,4056.979247397219,SELL
Runestone,2024-04-12 01:43:55.351905,Solana,0.05427311210260044,3587.776340507106,SELL
dogwifhat,2024-04-12 01:43:56.351905,Solana,0.18877498222165306,2775.350924269745,BUY
Shark Cat,2024-04-12 01:43:56.351905,Solana,0.2992913232582681,28.433976587738385,BUY
Costco Hot Dog,2024-04-12 01:43:56.351905,Solana,0.10809073201625324,7837.258496845458,BUY
Runestone,2024-04-12 01:43:56.351905,Solana,0.004669424580547532,3105.6168770713853,SELL
dogwifhat,2024-04-12 01:43:57.351905,Solana,0.0996930558178542,2698.909324814567,SELL
Shark Cat,2024-04-12 01:43:57.351905,Solana,0.246234290566553,5369.951949164169,BUY
Costco Hot Dog,2024-04-12 01:43:57.351905,Solana,0.19106736707494076,5986.058342358902,SELL
Runestone,2024-04-12 01:43:57.351905,Solana,0.48145763318960916,2872.4713443345217,BUY
dogwifhat,2024-04-12 01:43:58.351905,Solana,0.04349922193315564,43.25710932942539,SELL
Shark Cat,2024-04-12 01:43:58.351905,Solana,0.04221171060241147,1349.895308059592,BUY
Costco Hot Dog,2024-04-12 01:43:58.351905,Solana,0.32575697509217033,6270.308135238676,SELL
Runestone,2024-04-12 01:43:58.351905,Solana,0.13563677601829321,2199.3696936236906,SELL
dogwifhat,2024-04-12 01:43:59.351905,Solana,0.24782858744085517,448.3508908249467,SELL
Shark Cat,2024-04-12 01:43:59.351905,Solana,0.15654419156991112,3708.3079986589187,BUY
Costco Hot Dog,2024-04-12 01:43:59.351905,Solana,0.3688235541026474,9668.981281848568,SELL
Runestone,2024-04-12 01:43:59.351905,Solana,0.37515985552030845,6661.689958704677,SELL
dogwifhat,2024-04-12 01:44:00.351905,Solana,0.22147120168256412,7032.738537578328,SELL
Shark Cat,2024-04-12 01:44:00.351905,Solana,0.06764235120092804,6544.406123082566,BUY
Costco Hot Dog,2024-04-12 01:44:00.351905,Solana,0.10344775473073664,6774.630196501653,SELL
Runestone,2024-04-12 01:44:00.351905,Solana,0.16477061308670515,5894.153033215374,SELL
dogwifhat,2024-04-12 01:44:01.351905,Solana,0.12994531617669242,1865.388381413433,BUY
Shark Cat,2024-04-12 01:44:01.351905,Solana,0.17842838092612923,4730.50534432068,BUY
Costco Hot Dog,2024-04-12 01:44:01.351905,Solana,0.2971985523527601,3854.6289659824206,SELL
Runestone,2024-04-12 01:44:01.351905,Solana,0.33121188684010483,1957.2599922629352,SELL
dogwifhat,2024-04-12 01:44:02.351905,Solana,0.1868802507841879,3716.373262824374,SELL
Shark Cat,2024-04-12 01:44:02.351905,Solana,0.3637885470932693,6088.092171124247,BUY
Costco Hot Dog,2024-04-12 01:44:02.351905,Solana,0.38929199206169096,7254.87355529751,SELL
Runestone,2024-04-12 01:44:02.351905,Solana,0.047640715710887405,8305.148541322305,SELL
dogwifhat,2024-04-12 01:44:03.351905,Solana,0.2545141014751894,333.2798381847613,BUY
Shark Cat,2024-04-12 01:44:03.351905,Solana,0.37266589274617284,1500.595066770215,BUY
Costco Hot Dog,2024-04-12 01:44:03.351905,Solana,0.4583674802792176,6714.152408491083,SELL
Runestone,2024-04-12 01:44:03.351905,Solana,0.31137171571788724,2283.85685900336,SELL
dogwifhat,2024-04-12 01:44:04.351905,Solana,0.4639399360322335,4187.79461825461,BUY
Shark Cat,2024-04-12 01:44:04.351905,Solana,0.07025687800225511,2328.691455633147,BUY
Costco Hot Dog,2024-04-12 01:44:04.351905,Solana,0.08649620982837442,3236.3848368581293,BUY
Runestone,2024-04-12 01:44:04.351905,Solana,0.3968415460855258,5702.217875783808,BUY
dogwifhat,2024-04-12 01:44:05.351905,Solana,0.09688958481202808,3906.092899864679,BUY
Shark Cat,2024-04-12 01:44:05.351905,Solana,0.39513967377781545,4522.989435437536,BUY
Costco Hot Dog,2024-04-12 01:44:05.351905,Solana,0.10220467635637065,4452.062089336987,SELL
Runestone,2024-04-12 01:44:05.351905,Solana,0.28494535681980454,5934.400648209109,SELL
dogwifhat,2024-04-12 01:44:06.351905,Solana,0.14528852706327094,6742.975953587328,SELL
Shark Cat,2024-04-12 01:44:06.351905,Solana,0.2810793561712564,6054.0707806323435,BUY
Costco Hot Dog,2024-04-12 01:44:06.351905,Solana,0.22647730429953267,6557.230566766593,SELL
Runestone,2024-04-12 01:44:06.351905,Solana,0.4632731309878485,1748.795642965494,SELL
dogwifhat,2024-04-12 01:44:07.351905,Solana,0.46545392940474034,9570.010930431607,BUY
Shark Cat,2024-04-12 01:44:07.351905,Solana,0.05768747913491856,1159.1249500801948,BUY
Costco Hot Dog,2024-04-12 01:44:07.351905,Solana,0.2154029120242389,8602.73149390369,SELL
Runestone,2024-04-12 01:44:07.351905,Solana,0.16079629432898274,2268.383677866963,SELL
dogwifhat,2024-04-12 01:44:08.351905,Solana,0.270517492550116,225.47654641685955,BUY
Shark Cat,2024-04-12 01:44:08.351905,Solana,0.019128292732830454,2199.736931554036,BUY
Costco Hot Dog,2024-04-12 01:44:08.351905,Solana,0.49586783021426584,8368.322596796535,SELL
Runestone,2024-04-12 01:44:08.351905,Solana,0.29233412650151,7101.696930931443,BUY
dogwifhat,2024-04-12 01:44:09.351905,Solana,0.01358293671470101,8835.187445669746,SELL
Shark Cat,2024-04-12 01:44:09.351905,Solana,0.3376411412381502,588.732728526441,BUY
Costco Hot Dog,2024-04-12 01:44:09.351905,Solana,0.34447677596604487,9932.866302584773,SELL
Runestone,2024-04-12 01:44:09.351905,Solana,0.15862804639386446,606.154200715231,BUY
dogwifhat,2024-04-12 01:44:10.351905,Solana,0.26489544170431445,5012.978704048293,SELL
Shark Cat,2024-04-12 01:44:10.351905,Solana,0.2625473871598234,2222.3572828516303,BUY
Costco Hot Dog,2024-04-12 01:44:10.351905,Solana,0.26381134577886034,1807.3691472636854,BUY
Runestone,2024-04-12 01:44:10.351905,Solana,0.15693570845918486,4344.645178948304,BUY
dogwifhat,2024-04-12 01:44:11.351905,Solana,0.4652131200186389,463.700645303432,BUY
Shark Cat,2024-04-12 01:44:11.351905,Solana,0.2105963287621273,137.72376569956668,BUY
Costco Hot Dog,2024-04-12 01:44:11.351905,Solana,0.15665248149918853,8073.2732765797555,SELL
Runestone,2024-04-12 01:44:11.351905,Solana,0.15316278080104084,6012.1812597334565,SELL
dogwifhat,2024-04-12 01:44:12.351905,Solana,0.4118241809820628,9226.873920946553,BUY
Shark Cat,2024-04-12 01:44:12.351905,Solana,0.13725650940019735,1224.4752263679936,BUY
Costco Hot Dog,2024-04-12 01:44:12.351905,Solana,0.2993999768706192,136.31729736306107,SELL
Runestone,2024-04-12 01:44:12.351905,Solana,0.04017281209257406,6261.197633560044,BUY
dogwifhat,2024-04-12 01:44:13.351905,Solana,0.3493878409273463,756.5790358347869,SELL
Shark Cat,2024-04-12 01:44:13.351905,Solana,0.14358935997069372,5897.612144427519,BUY
Costco Hot Dog,2024-04-12 01:44:13.351905,Solana,0.264090675059842,745.0567497718607,SELL
Runestone,2024-04-12 01:44:13.351905,Solana,0.4933033966673956,9397.398048437024,SELL
dogwifhat,2024-04-12 01:44:14.351905,Solana,0.11155945294804709,5706.211760143552,BUY
Shark Cat,2024-04-12 01:44:14.351905,Solana,0.0574330269696664,7429.463664404232,BUY
Costco Hot Dog,2024-04-12 01:44:14.351905,Solana,0.05061477247115659,7682.366352206677,SELL
Runestone,2024-04-12 01:44:14.351905,Solana,0.4379400797513105,475.9566712829133,SELL
dogwifhat,2024-04-12 01:44:15.351905,Solana,0.4134174859746653,9262.629636708447,BUY
Shark Cat,2024-04-12 01:44:15.351905,Solana,0.24527071455916677,9812.389059322162,BUY
Costco Hot Dog,2024-04-12 01:44:15.351905,Solana,0.23121297154674142,3878.418829049307,SELL
Runestone,2024-04-12 01:44:15.351905,Solana,0.19989680911090196,8569.811492912868,BUY
dogwifhat,2024-04-12 01:44:16.351905,Solana,0.1051670254234543,6212.218280109406,SELL
Shark Cat,2024-04-12 01:44:16.351905,Solana,0.3773133441465509,3838.302796128479,BUY
Costco Hot Dog,2024-04-12 01:44:16.351905,Solana,0.04862139524264297,4788.193308493459,BUY
Runestone,2024-04-12 01:44:16.351905,Solana,0.2638390144892287,7507.372108827837,SELL
dogwifhat,2024-04-12 01:44:17.351905,Solana,0.46659162760755984,6557.410653329733,BUY
Shark Cat,2024-04-12 01:44:17.351905,Solana,0.3029299765248271,244.45209120207423,BUY
Costco Hot Dog,2024-04-12 01:44:17.351905,Solana,0.18145766776817301,3033.372414916994,SELL
Runestone,2024-04-12 01:44:17.351905,Solana,0.09591267830685407,50.6281587194346,BUY
dogwifhat,2024-04-12 01:44:18.351905,Solana,0.4369350198087135,6452.917835467709,BUY
Shark Cat,2024-04-12 01:44:18.351905,Solana,0.4193765289064507,2781.966983923346,BUY
Costco Hot Dog,2024-04-12 01:44:18.351905,Solana,0.4037528783015248,8372.65243806166,SELL
Runestone,2024-04-12 01:44:18.351905,Solana,0.25105936480014657,4097.284150979923,SELL
dogwifhat,2024-04-12 01:44:19.351905,Solana,0.42011750576066803,9021.15173599601,BUY
Shark Cat,2024-04-12 01:44:19.351905,Solana,0.18604344217825253,2586.2182748223286,BUY
